Time,Var1
105.35초,-2.794837
105.41초,-2.797269
105.46초,-2.797847
105.5초,-2.796737
105.55초,-2.794891
105.61초,-2.792037
105.66초,-2.790153
105.71초,-2.787172
105.76초,-2.783334
105.81초,-2.779241
105.86초,-2.775109
105.91초,-2.771664
105.96초,-2.768623
106초,-2.765681
106.05초,-2.762808
106.11초,-2.761268
106.16초,-2.76019
106.21초,-2.758844
106.26초,-2.757597
106.31초,-2.757841
106.36초,-2.75833
106.4초,-2.758881
106.46초,-2.75985
106.5초,-2.761941
106.56초,-2.765132
106.61초,-2.768238
106.66초,-2.77023
106.71초,-2.772823
106.76초,-2.776199
106.81초,-2.778912
106.86초,-2.781644
106.9초,-2.783279
106.96초,-2.78582
107초,-2.788259
107.06초,-2.789624
107.11초,-2.79097
107.16초,-2.791929
107.21초,-2.792662
107.26초,-2.793503
107.31초,-2.79345
107.36초,-2.793781
107.4초,-2.794048
107.45초,-2.794832
107.51초,-2.795316
107.56초,-2.79523
107.61초,-2.794748
107.66초,-2.794182
107.71초,-2.793967
107.76초,-2.79317
107.8초,-2.792917
107.86초,-2.79284
107.9초,-2.792816
107.95초,-2.792835
108.01초,-2.791915
108.06초,-2.791197
108.11초,-2.789952
108.16초,-2.787138
108.21초,-2.784411
108.26초,-2.781009
108.3초,-2.777851
108.36초,-2.773216
108.41초,-2.768402
108.45초,-2.764079
108.51초,-2.760232
108.56초,-2.756691
108.61초,-2.753402
108.66초,-2.750277
108.7초,-2.748204
108.76초,-2.746792
108.81초,-2.745878
108.85초,-2.74532
108.91초,-2.745822
108.95초,-2.746276
109.01초,-2.746876
109.06초,-2.748031
109.11초,-2.750134
109.16초,-2.752806
109.21초,-2.755667
109.26초,-2.758833
109.31초,-2.76262
109.35초,-2.766963
109.41초,-2.772716
109.46초,-2.777646
109.51초,-2.782995
109.56초,-2.787596
109.61초,-2.792636
109.66초,-2.797438
109.71초,-2.801331
109.76초,-2.804172
109.81초,-2.806655
109.85초,-2.808471
109.9초,-2.810881
109.96초,-2.812603
110.01초,-2.813612
110.06초,-2.814421
110.11초,-2.814445
110.16초,-2.815332
110.21초,-2.815321
110.25초,-2.815151
110.31초,-2.814349
110.35초,-2.813645
110.41초,-2.812535
110.46초,-2.810819
110.51초,-2.809658
110.56초,-2.809218
110.61초,-2.807454
110.66초,-2.807005
110.71초,-2.806817
110.75초,-2.80659
110.8초,-2.806142
110.86초,-2.806196
110.91초,-2.806091
110.96초,-2.805352
111.01초,-2.804696
111.06초,-2.804312
111.11초,-2.804808
111.16초,-2.804588
111.21초,-2.803941
111.25초,-2.803202
111.3초,-2.803368
111.36초,-2.8041
111.41초,-2.803872
111.46초,-2.804262
111.51초,-2.804713
111.56초,-2.805811
111.61초,-2.806499
111.65초,-2.80777
111.71초,-2.809496
111.76초,-2.811018
111.8초,-2.813098
111.86초,-2.815536
111.91초,-2.818066
111.96초,-2.820749
112.01초,-2.823033
112.06초,-2.82525
112.11초,-2.82626
112.16초,-2.827307
112.21초,-2.827877
112.26초,-2.828316
112.3초,-2.828309
112.36초,-2.82715
112.41초,-2.826516
112.46초,-2.825037
112.51초,-2.822611
112.56초,-2.820026
112.61초,-2.816659
112.66초,-2.813237
112.7초,-2.808886
112.76초,-2.803027
112.8초,-2.798153
112.86초,-2.793795
112.91초,-2.788984
112.96초,-2.783556
113.01초,-2.779005
113.06초,-2.774786
113.11초,-2.772192
113.16초,-2.770538
113.2초,-2.769487
113.26초,-2.768644
113.3초,-2.767891
113.36초,-2.768642
113.41초,-2.769201
113.46초,-2.769973
